calibrated_threshold_fpr_mean,calibrated_threshold_recall_mean,experiment,name,residual_variance_ratio_mean,scene_probe_mean,seed_count,strict_auprc_mean,strict_auprc_std,strict_false_alarm_events_per_hour_mean,strict_false_alarm_events_per_hour_std,strict_macro_scene_auroc_mean,strict_macro_scene_auroc_std,strict_macro_video_auroc_mean,strict_macro_video_auroc_std,strict_micro_auroc_bootstrap_ci_high,strict_micro_auroc_bootstrap_ci_low,strict_micro_auroc_mean,strict_micro_auroc_std,strict_threshold_false_positive_rate_mean,strict_threshold_false_positive_rate_std,strict_threshold_recall_mean,strict_threshold_recall_std,strict_tpr_at_0_1pct_fpr_mean,strict_tpr_at_0_1pct_fpr_std,strict_tpr_at_1pct_fpr_mean,strict_tpr_at_1pct_fpr_std,strict_worst_scene_auroc_mean,strict_worst_scene_auroc_std
0.0,0.0,ped2_to_avenue_raw,raw_prototype,1.0,,3,0.19098994186068086,0.0008632423214297006,499.216913744142,0.0,0.37594726496767117,0.002537457586349091,0.3430802294084388,0.0009404123520895693,,,0.37594726496767117,0.002537457586349091,1.0,0.0,1.0,0.0,0.0029633620689655167,4.336808689942018e-19,0.007273706896551724,0.000219961363396478,0.37594726496767117,0.002537457586349091
0.0,0.0,ped2_to_avenue_raw,scene_mean_prototype,0.0856514647603035,,3,0.19098994473794736,0.0008632435558672153,499.216913744142,0.0,0.37594727270095146,0.0025374621383783403,0.3430802294084388,0.0009404123520895693,,,0.37594727270095146,0.0025374621383783403,1.0,0.0,1.0,0.0,0.0029633620689655167,4.336808689942018e-19,0.007273706896551724,0.000219961363396478,0.37594727270095146,0.0025374621383783403
0.0027624309392265192,0.16201456310679613,avenue_to_ped2_raw,raw_gaussian,1.0,,1,0.9209619169884193,0.0,143.28358250382377,0.0,0.6929360215630531,0.0,0.7556663775273507,0.0,,,0.6929360215630531,0.0,1.0,0.0,1.0,0.0,0.10436893203883495,0.0,0.22269417475728157,0.0,0.6929360215630531,0.0
0.0027624309392265192,0.05157766990291262,avenue_to_ped2_raw,raw_knn,1.0,,1,0.9057300707074043,0.0,143.28358250382377,0.0,0.6540507831357614,0.0,0.7216140025152309,0.0,,,0.6540507831357614,0.0,1.0,0.0,1.0,0.0,0.044902912621359224,0.0,0.12742718446601942,0.0,0.6540507831357614,0.0
0.0018416206261510127,0.008697411003236245,avenue_to_ped2_raw,raw_prototype,1.0,,3,0.8396916231369341,0.015393335252381362,143.28358250382377,0.0,0.5353383307407605,0.026501511699318154,0.6117080299616093,0.037497554232655286,,,0.5353383307407605,0.026501511699318154,1.0,0.0,1.0,0.0,0.008899676375404529,0.00701251449165037,0.03114886731391586,0.014447468793226998,0.5353383307407605,0.026501511699318154
0.0018416206261510127,0.008697411003236245,avenue_to_ped2_raw,scene_mean_prototype,0.09934490919113159,,3,0.8396916231369341,0.015393335252381362,143.28358250382377,0.0,0.5353383307407605,0.026501511699318154,0.6117080299616093,0.037497554232655286,,,0.5353383307407605,0.026501511699318154,1.0,0.0,1.0,0.0,0.008899676375404529,0.00701251449165037,0.03114886731391586,0.014447468793226998,0.5353383307407605,0.026501511699318154
0.09993875619397584,0.2132462686567164,ped2_avenue_joint_seen_mechanism,adversarial_residual,1.0643980900446575,1.0,3,0.5001159521441565,0.0010381054376543191,775.4680814710136,66.62021831302428,0.7489701654183293,0.0017839854458504166,0.7525965863170435,0.003667028604017392,0.7246515078208632,0.6032580885044949,0.6657435066607832,0.0002955091786572175,0.2055843215856578,0.020993208281763,0.46162935323383086,0.0411634234185997,0.03557213930348258,0.0006869005607703535,0.08538557213930348,0.0031453155762193484,0.614032832043546,0.0003363782841493523
0.0992149657591448,0.21237562189054726,ped2_avenue_joint_seen_mechanism,elos_without_srn,1.0,1.0,3,0.5001182064253884,0.0012320294933481637,785.7879989050385,49.29457020949686,0.7485597374297166,0.0018380366539614851,0.7533747493422176,0.0033520695923133907,0.7242281891572027,0.6029914189413262,0.6652736972810908,0.0005251855071849308,0.20575135014754187,0.021893948319565436,0.46113184079601993,0.042138947380828094,0.036069651741293535,0.000615640232376345,0.08569651741293532,0.0025686413467740526,0.6135511337483815,0.0003725232480091377
0.09673737542453092,0.21119402985074628,ped2_avenue_joint_seen_mechanism,full_srn,1.040856162707011,1.0,3,0.5013905240108748,0.0014075562941805735,765.1481640369889,31.481875999310308,0.7502086267648737,0.0034712671140950378,0.7508230075934339,0.0023973183979175217,0.7246158366571906,0.6066452919469032,0.6677126466797464,0.0025378762720042205,0.20541729302377373,0.02102662646501408,0.458955223880597,0.04102809475582662,0.035758706467661695,0.0024813354904552254,0.08799751243781095,0.0001758972092503868,0.6163102830850765,0.002591498444892267
0.08827459495573743,0.2994402985074627,ped2_avenue_joint_seen_mechanism,raw_gaussian,1.0,1.0,1,0.5535600500615707,0.0,614.7722242840546,0.0,0.7531864278124283,0.0,0.7502816596422803,0.0,0.7993920314803813,0.5927002947909983,0.6884609284045781,0.0,0.16861533322198097,0.0,0.4281716417910448,0.0,0.05242537313432836,0.0,0.10820895522388059,0.0,0.6101517538708471,0.0
0.09629196592617338,0.20111940298507464,ped2_avenue_joint_seen_mechanism,raw_knn,1.0,1.0,1,0.5025329900708541,0.0,720.9199464625964,0.0,0.7446704992635604,0.0,0.7573178007114182,0.0,0.7812704298292579,0.5697363518523724,0.6723456325770513,0.0,0.22239853014865543,0.0,0.4955223880597015,0.0,0.03208955223880597,0.0,0.08768656716417911,0.0,0.6135615504769145,0.0
0.0992149657591448,0.21237562189054726,ped2_avenue_joint_seen_mechanism,raw_prototype,1.0,1.0,3,0.5001182064253884,0.0012320294933481637,785.7879989050385,49.29457020949686,0.7485597374297166,0.0018380366539614851,0.7533747493422176,0.0033520695923133907,0.7242281891572027,0.6029914189413262,0.6652736972810908,0.0005251855071849308,0.20575135014754187,0.021893948319565436,0.46113184079601993,0.042138947380828094,0.036069651741293535,0.000615640232376345,0.08569651741293532,0.0025686413467740526,0.6135511337483815,0.0003725232480091377
0.10094092756528034,0.21100746268656714,ped2_avenue_joint_seen_mechanism,scene_mean_prototype,0.09749900549650192,0.2827529021558872,3,0.49846587376798085,0.0011616574545679035,797.5821902582098,7.517351482108468,0.7479559268505321,0.0004764107458948801,0.7565026231137889,0.0018885643761445397,0.723980414846984,0.6027802664184335,0.665798772547817,0.0006193087497332958,0.2200879683759256,0.0020300823621741,0.48855721393034823,0.0024813354904552228,0.03600746268656716,0.0008481456279220061,0.08320895522388061,0.0029655768700413815,0.6149232342013414,0.00109970435000889
0.09272868993931295,0.21169154228855722,ped2_avenue_joint_seen_mechanism,srn_residual_only,1.0513155062993367,1.0,3,0.5020186121941387,0.0036432333772869223,756.3025205221103,59.66712761856552,0.7481842616914532,0.0014105937910067203,0.7527337443416426,0.002400008839758061,0.7252943736582252,0.6037269634060924,0.6665266036611665,0.0013015437345122558,0.20499972161906355,0.021639100106525713,0.4620024875621891,0.044041795046276734,0.034763681592039804,0.0006342064071632819,0.08383084577114429,0.0030249717679142582,0.6144138352962254,0.0018104803244936543
0.10319581315071542,0.21386815920398008,ped2_avenue_joint_seen_mechanism,srn_without_elos,1.0378074844678242,1.0,3,0.499228356706616,0.0008943230410089315,791.6850945816242,65.89856000075649,0.7493781630994837,0.0024539555258651525,0.7541017746932477,0.004620378811830739,0.7242759520817854,0.6034217933108604,0.6656711120362776,0.0009595749424095393,0.20452647402705862,0.02033579886227391,0.45914179104477615,0.04125820808233188,0.036940298507462686,0.004146662457256132,0.08638059701492538,0.0020607016823110517,0.6138542628686734,0.0010559499055749551
0.09999443238127052,0.2130597014925373,ped2_avenue_joint_lr_diagnostic,adversarial_residual_lr1e4,1.0307870705922444,1.0,3,0.5000990675167645,0.0012518285615443253,769.5709857944281,67.4631353754488,0.7488243810058788,0.001745460794549617,0.7523543741860951,0.0032293988858702913,,,0.665620582780103,0.0001908216885298011,0.20563999777295253,0.021202578422959622,0.4606343283582089,0.04165116292833657,0.03588308457711442,0.000766718159573255,0.08588308457711442,0.002683513558506395,0.6139256487789089,9.852017393570956e-05
0.0970157563610044,0.21106965174129355,ped2_avenue_joint_lr_diagnostic,full_srn_lr1e4,1.0323723554611206,1.0,3,0.5014731147565037,0.0019262598621620226,744.508329168939,24.044679964342183,0.7501169495752683,0.0036566533811808227,0.7505195759397515,0.003374492700111868,,,0.6681596714107764,0.0024830249420153844,0.2024386170035076,0.019270999498389767,0.4556592039800995,0.03871746908459445,0.03538557213930348,0.0017786504534919253,0.08768656716417911,0.0010984777196925185,0.6160621143877123,0.00313418559436603
