absolute_fpr_error,auprc,calibration_budget_videos,calibration_frames,calibration_videos,context_rank,cv_fpr_by_video,cv_mean_absolute_fpr_error,desired_fpr,direction,fa_hour_denominator,false_alarm_events_per_hour,location_dependent_recall,location_independent_recall,macro_scene_auroc,macro_video_auroc,method,micro_auroc,per_scene_auroc,per_scene_threshold_recall,per_source_video_thresholds,per_video_auroc,q95_transfer_ratio,q99_transfer_ratio,scene_auroc_std,score_artifact,scorer,seed,selected_alpha,source_normal_q95,source_normal_q99,target_test_anomaly_median,target_test_normal_q95,target_test_normal_q99,threshold,threshold_false_positive_rate,threshold_recall,tpr_at_0_1pct_fpr,tpr_at_1pct_fpr,track,uses_target_anomalies,uses_target_normal,worst_scene_auroc
0.99,0.19181219089062068,,,,,,,0.01,ped2_to_avenue,total represented test-video duration,499.216913744142,,,0.37802621043777546,0.34335948559660506,B3_video_balanced_q99,0.37802621043777546,"{""avenue_camera_01"": 0.37802621043777546}","{""avenue_camera_01"": 1.0}","{""train013"": 207.5258169375702, ""train014"": 258.20685676222547, ""train015"": 300.4412577945941, ""train016"": 216.15911411150864}","{""test_01"": 0.3648180901846675, ""test_02"": 0.13977848544933805, ""test_03"": 0.3183743056701314, ""test_04"": 0.24863387978142076, ""test_05"": 0.3127766976111583, ""test_06"": 0.41544248101625153, ""test_07"": 0.31904665519684244, ""test_09"": 0.34866082935630766, ""test_10"": 0.6711269699672912, ""test_11"": 0.28042428861788615, ""test_12"": 0.0904377038804226, ""test_13"": 0.2679887482419128, ""test_14"": 0.04528431433743212, ""test_15"": 0.6680570801317234, ""test_16"": 0.7396152895505895, ""test_17"": 0.34542410714285715, ""test_19"": 0.36858465608465607, ""test_20"": 0.47517188693659285, ""test_21"": 0.10418375717801477}",15.306612153407167,13.395254108242185,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed13_b3_video_balanced_q99.npz,prototype,13,,221.80945953513742,257.1107877578001,3062.593148558649,3395.1513690612096,3444.064335986056,237.18298543686706,1.0,1.0,0.002963362068965517,0.007543103448275862,B-ZS,False,False,0.37802621043777546
0.99,0.19234388541449676,,,,8,"{""train013"": 0.0, ""train014"": 0.04, ""train015"": 0.0, ""train016"": 0.0}",0.015000000000000001,0.01,ped2_to_avenue,total represented test-video duration,499.216913744142,,,0.35511859480234476,0.31878265087334884,B4_conditional_location,0.35511859480234476,"{""avenue_camera_01"": 0.35511859480234476}","{""avenue_camera_01"": 1.0}",,"{""test_01"": 0.41292719803731387, ""test_02"": 0.21420416992128824, ""test_03"": 0.32559258648187867, ""test_04"": 0.19509707637682255, ""test_05"": 0.4015116247227319, ""test_06"": 0.3422042438435881, ""test_07"": 0.3384441520763755, ""test_09"": 0.3729291477578948, ""test_10"": 0.4532517735015505, ""test_11"": 0.38173272357723576, ""test_12"": 0.18866546569940115, ""test_13"": 0.23845288326300984, ""test_14"": 0.06828537544472879, ""test_15"": 0.3916087327722893, ""test_16"": 0.2512103985228049, ""test_17"": 0.6852058531746031, ""test_19"": 0.39404761904761904, ""test_20"": 0.2825493833897195, ""test_21"": 0.11894995898277276}",8.276509315255312,6.482251231003172,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed13_b4_conditional_location.npz,prototype,13,0.001,1.6647841786196567,2.141147460878974,13.127686775273443,13.778601762235251,13.879455764042044,2.14240472607976,1.0,1.0,0.004040948275862069,0.017510775862068964,B-ZS,False,False,0.35511859480234476
0.013854633138132967,0.19181219089062068,1,1364,"[""train_01""]",,,,0.01,ped2_to_avenue,total represented test-video duration,393.5003908336178,,,0.37802621043777546,0.34335948559660506,CAL_quantile_q99,0.37802621043777546,"{""avenue_camera_01"": 0.37802621043777546}","{""avenue_camera_01"": 0.009967672413793104}",,"{""test_01"": 0.3648180901846675, ""test_02"": 0.13977848544933805, ""test_03"": 0.3183743056701314, ""test_04"": 0.24863387978142076, ""test_05"": 0.3127766976111583, ""test_06"": 0.41544248101625153, ""test_07"": 0.31904665519684244, ""test_09"": 0.34866082935630766, ""test_10"": 0.6711269699672912, ""test_11"": 0.28042428861788615, ""test_12"": 0.0904377038804226, ""test_13"": 0.2679887482419128, ""test_14"": 0.04528431433743212, ""test_15"": 0.6680570801317234, ""test_16"": 0.7396152895505895, ""test_17"": 0.34542410714285715, ""test_19"": 0.36858465608465607, ""test_20"": 0.47517188693659285, ""test_21"": 0.10418375717801477}",15.306612153407167,13.395254108242185,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed13_cal_quantile_q99_budget1.npz,prototype,13,,221.80945953513742,257.1107877578001,3062.593148558649,3395.1513690612096,3444.064335986056,3427.283781814578,0.023854633138132967,0.009967672413793104,0.002963362068965517,0.007543103448275862,B-CAL,False,True,0.37802621043777546
0.01,0.19181219089062068,1,1364,"[""train_01""]",,,,0.01,ped2_to_avenue,total represented test-video duration,0.0,,,0.37802621043777546,0.34335948559660506,CAL_mean_std,0.37802621043777546,"{""avenue_camera_01"": 0.37802621043777546}","{""avenue_camera_01"": 0.0}",,"{""test_01"": 0.3648180901846675, ""test_02"": 0.13977848544933805, ""test_03"": 0.3183743056701314, ""test_04"": 0.24863387978142076, ""test_05"": 0.3127766976111583, ""test_06"": 0.41544248101625153, ""test_07"": 0.31904665519684244, ""test_09"": 0.34866082935630766, ""test_10"": 0.6711269699672912, ""test_11"": 0.28042428861788615, ""test_12"": 0.0904377038804226, ""test_13"": 0.2679887482419128, ""test_14"": 0.04528431433743212, ""test_15"": 0.6680570801317234, ""test_16"": 0.7396152895505895, ""test_17"": 0.34542410714285715, ""test_19"": 0.36858465608465607, ""test_20"": 0.47517188693659285, ""test_21"": 0.10418375717801477}",0.8814640474537959,0.8006326753323497,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed13_cal_mean_std_budget1.npz,prototype,13,,221.80945953513742,257.1107877578001,125.25482779166623,195.5170639653812,205.85129785933543,258.20685676222547,0.0,0.0,0.002963362068965517,0.007543103448275862,B-CAL,False,True,0.37802621043777546
0.01,0.19181219089062068,1,1364,"[""train_01""]",,,,0.01,ped2_to_avenue,total represented test-video duration,0.0,,,0.37802621043777546,0.34335948559660506,CAL_median_mad,0.37802621043777546,"{""avenue_camera_01"": 0.37802621043777546}","{""avenue_camera_01"": 0.0}",,"{""test_01"": 0.3648180901846675, ""test_02"": 0.13977848544933805, ""test_03"": 0.3183743056701314, ""test_04"": 0.24863387978142076, ""test_05"": 0.3127766976111583, ""test_06"": 0.41544248101625153, ""test_07"": 0.31904665519684244, ""test_09"": 0.34866082935630766, ""test_10"": 0.6711269699672912, ""test_11"": 0.28042428861788615, ""test_12"": 0.0904377038804226, ""test_13"": 0.2679887482419128, ""test_14"": 0.04528431433743212, ""test_15"": 0.6680570801317234, ""test_16"": 0.7396152895505895, ""test_17"": 0.34542410714285715, ""test_19"": 0.36858465608465607, ""test_20"": 0.47517188693659285, ""test_21"": 0.10418375717801477}",0.7760380220087201,0.697710445844305,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed13_cal_median_mad_budget1.npz,prototype,13,,221.80945953513742,257.1107877578001,122.79708987597029,172.13257424047129,179.38888235787516,258.20685676222547,0.0,0.0,0.002963362068965517,0.007543103448275862,B-CAL,False,True,0.37802621043777546
0.013768515328970032,0.1905295436538898,1,1364,"[""train_01""]",,,,0.01,ped2_to_avenue,total represented test-video duration,393.5003908336178,,,0.37802974841350206,0.3433738974392668,CAL_empirical_cdf,0.37802974841350206,"{""avenue_camera_01"": 0.37802974841350206}","{""avenue_camera_01"": 0.009967672413793104}",,"{""test_01"": 0.36477529906239897, ""test_02"": 0.13974844278876003, ""test_03"": 0.31814057086289393, ""test_04"": 0.24847019717458638, ""test_05"": 0.31276072331608107, ""test_06"": 0.41534421862290716, ""test_07"": 0.31743581958641165, ""test_09"": 0.34893225647714937, ""test_10"": 0.6711269699672912, ""test_11"": 0.2805089769647697, ""test_12"": 0.09040362237694143, ""test_13"": 0.26836849507735583, ""test_14"": 0.04592409961924974, ""test_15"": 0.668130259787779, ""test_16"": 0.7397970310705303, ""test_17"": 0.34502108134920634, ""test_19"": 0.36901455026455027, ""test_20"": 0.4760176797991924, ""test_21"": 0.10418375717801477}",0.8966718630729756,1.1738623285344612,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed13_cal_empirical_cdf_budget1.npz,prototype,13,,221.80945953513742,257.1107877578001,124.67743589843545,198.89030132858147,301.8126680087008,258.20685676222547,0.023768515328970032,0.009967672413793104,0.0,0.007273706896551724,B-CAL,False,True,0.37802974841350206
0.009397175335859455,0.19181219089062068,2,2875,"[""train_01"", ""train_02""]",,,,0.01,ped2_to_avenue,total represented test-video duration,17.619420485087364,,,0.37802621043777546,0.34335948559660506,CAL_quantile_q99,0.37802621043777546,"{""avenue_camera_01"": 0.37802621043777546}","{""avenue_camera_01"": 0.0024245689655172415}",,"{""test_01"": 0.3648180901846675, ""test_02"": 0.13977848544933805, ""test_03"": 0.3183743056701314, ""test_04"": 0.24863387978142076, ""test_05"": 0.3127766976111583, ""test_06"": 0.41544248101625153, ""test_07"": 0.31904665519684244, ""test_09"": 0.34866082935630766, ""test_10"": 0.6711269699672912, ""test_11"": 0.28042428861788615, ""test_12"": 0.0904377038804226, ""test_13"": 0.2679887482419128, ""test_14"": 0.04528431433743212, ""test_15"": 0.6680570801317234, ""test_16"": 0.7396152895505895, ""test_17"": 0.34542410714285715, ""test_19"": 0.36858465608465607, ""test_20"": 0.47517188693659285, ""test_21"": 0.10418375717801477}",15.306612153407167,13.395254108242185,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed13_cal_quantile_q99_budget2.npz,prototype,13,,221.80945953513742,257.1107877578001,3062.593148558649,3395.1513690612096,3444.064335986056,3484.358765680469,0.0006028246641405443,0.0024245689655172415,0.002963362068965517,0.007543103448275862,B-CAL,False,True,0.37802621043777546
0.01,0.19181219089062068,2,2875,"[""train_01"", ""train_02""]",,,,0.01,ped2_to_avenue,total represented test-video duration,0.0,,,0.37802621043777546,0.34335948559660506,CAL_mean_std,0.37802621043777546,"{""avenue_camera_01"": 0.37802621043777546}","{""avenue_camera_01"": 0.0}",,"{""test_01"": 0.3648180901846675, ""test_02"": 0.13977848544933805, ""test_03"": 0.3183743056701314, ""test_04"": 0.24863387978142076, ""test_05"": 0.3127766976111583, ""test_06"": 0.41544248101625153, ""test_07"": 0.31904665519684244, ""test_09"": 0.34866082935630766, ""test_10"": 0.6711269699672912, ""test_11"": 0.28042428861788615, ""test_12"": 0.0904377038804226, ""test_13"": 0.2679887482419128, ""test_14"": 0.04528431433743212, ""test_15"": 0.6680570801317234, ""test_16"": 0.7396152895505895, ""test_17"": 0.34542410714285715, ""test_19"": 0.36858465608465607, ""test_20"": 0.47517188693659285, ""test_21"": 0.10418375717801477}",0.8564594592738771,0.7793679484909838,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed13_cal_mean_std_budget2.npz,prototype,13,,221.80945953513742,257.1107877578001,119.17238220547816,189.97080977529473,200.3839071896974,258.20685676222547,0.0,0.0,0.002963362068965517,0.007543103448275862,B-CAL,False,True,0.37802621043777546
0.01,0.19181219089062068,2,2875,"[""train_01"", ""train_02""]",,,,0.01,ped2_to_avenue,total represented test-video duration,0.0,,,0.37802621043777546,0.34335948559660506,CAL_median_mad,0.37802621043777546,"{""avenue_camera_01"": 0.37802621043777546}","{""avenue_camera_01"": 0.0}",,"{""test_01"": 0.3648180901846675, ""test_02"": 0.13977848544933805, ""test_03"": 0.3183743056701314, ""test_04"": 0.24863387978142076, ""test_05"": 0.3127766976111583, ""test_06"": 0.41544248101625153, ""test_07"": 0.31904665519684244, ""test_09"": 0.34866082935630766, ""test_10"": 0.6711269699672912, ""test_11"": 0.28042428861788615, ""test_12"": 0.0904377038804226, ""test_13"": 0.2679887482419128, ""test_14"": 0.04528431433743212, ""test_15"": 0.6680570801317234, ""test_16"": 0.7396152895505895, ""test_17"": 0.34542410714285715, ""test_19"": 0.36858465608465607, ""test_20"": 0.47517188693659285, ""test_21"": 0.10418375717801477}",0.7552872944023113,0.678743677291588,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed13_cal_median_mad_budget2.npz,prototype,13,,221.80945953513742,257.1107877578001,120.05630378930054,167.5298665651329,174.51232155406626,258.20685676222547,0.0,0.0,0.002963362068965517,0.007543103448275862,B-CAL,False,True,0.37802621043777546
0.009397175335859455,0.19204046467523567,2,2875,"[""train_01"", ""train_02""]",,,,0.01,ped2_to_avenue,total represented test-video duration,17.619420485087364,,,0.37803118680363357,0.34343901101771723,CAL_empirical_cdf,0.37803118680363357,"{""avenue_camera_01"": 0.37803118680363357}","{""avenue_camera_01"": 0.0024245689655172415}",,"{""test_01"": 0.36482046746923796, ""test_02"": 0.13976847122914537, ""test_03"": 0.3182918110322829, ""test_04"": 0.2485961068721513, ""test_05"": 0.31280864620131266, ""test_06"": 0.4154315629725466, ""test_07"": 0.31896231825388793, ""test_09"": 0.34888148593656026, ""test_10"": 0.671095110658001, ""test_11"": 0.2805513211382114, ""test_12"": 0.0904596134183748, ""test_13"": 0.2680309423347398, ""test_14"": 0.04559640471880656, ""test_15"": 0.6680997682644225, ""test_16"": 0.7396952558193635, ""test_17"": 0.3455171130952381, ""test_19"": 0.3689153439153439, ""test_20"": 0.47563570882898615, ""test_21"": 0.10418375717801477}",0.8366809131480111,0.8628726920278167,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed13_cal_empirical_cdf_budget2.npz,prototype,13,,221.80945953513742,257.1107877578001,121.85236479738944,185.58374114872558,221.85387758196558,258.20685676222547,0.0006028246641405443,0.0024245689655172415,0.002963362068965517,0.007543103448275862,B-CAL,False,True,0.37803118680363357
0.01,0.19181219089062068,4,5873,"[""train_01"", ""train_02"", ""train_03"", ""train_04""]",,,,0.01,ped2_to_avenue,total represented test-video duration,0.0,,,0.37802621043777546,0.34335948559660506,CAL_quantile_q99,0.37802621043777546,"{""avenue_camera_01"": 0.37802621043777546}","{""avenue_camera_01"": 0.0}",,"{""test_01"": 0.3648180901846675, ""test_02"": 0.13977848544933805, ""test_03"": 0.3183743056701314, ""test_04"": 0.24863387978142076, ""test_05"": 0.3127766976111583, ""test_06"": 0.41544248101625153, ""test_07"": 0.31904665519684244, ""test_09"": 0.34866082935630766, ""test_10"": 0.6711269699672912, ""test_11"": 0.28042428861788615, ""test_12"": 0.0904377038804226, ""test_13"": 0.2679887482419128, ""test_14"": 0.04528431433743212, ""test_15"": 0.6680570801317234, ""test_16"": 0.7396152895505895, ""test_17"": 0.34542410714285715, ""test_19"": 0.36858465608465607, ""test_20"": 0.47517188693659285, ""test_21"": 0.10418375717801477}",15.306612153407167,13.395254108242185,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed13_cal_quantile_q99_budget4.npz,prototype,13,,221.80945953513742,257.1107877578001,3062.593148558649,3395.1513690612096,3444.064335986056,3568.394239096393,0.0,0.0,0.002963362068965517,0.007543103448275862,B-CAL,False,True,0.37802621043777546
0.01,0.19181219089062068,4,5873,"[""train_01"", ""train_02"", ""train_03"", ""train_04""]",,,,0.01,ped2_to_avenue,total represented test-video duration,0.0,,,0.37802621043777546,0.34335948559660506,CAL_mean_std,0.37802621043777546,"{""avenue_camera_01"": 0.37802621043777546}","{""avenue_camera_01"": 0.0}",,"{""test_01"": 0.3648180901846675, ""test_02"": 0.13977848544933805, ""test_03"": 0.3183743056701314, ""test_04"": 0.24863387978142076, ""test_05"": 0.3127766976111583, ""test_06"": 0.41544248101625153, ""test_07"": 0.31904665519684244, ""test_09"": 0.34866082935630766, ""test_10"": 0.6711269699672912, ""test_11"": 0.28042428861788615, ""test_12"": 0.0904377038804226, ""test_13"": 0.2679887482419128, ""test_14"": 0.04528431433743212, ""test_15"": 0.6680570801317234, ""test_16"": 0.7396152895505895, ""test_17"": 0.34542410714285715, ""test_19"": 0.36858465608465607, ""test_20"": 0.47517188693659285, ""test_21"": 0.10418375717801477}",0.8347796978676183,0.7606714643818908,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed13_cal_mean_std_budget4.npz,prototype,13,,221.80945953513742,257.1107877578001,114.351990650965,185.1620336149217,195.57683943210733,258.20685676222547,0.0,0.0,0.002963362068965517,0.007543103448275862,B-CAL,False,True,0.37802621043777546
0.01,0.19181219089062068,4,5873,"[""train_01"", ""train_02"", ""train_03"", ""train_04""]",,,,0.01,ped2_to_avenue,total represented test-video duration,0.0,,,0.37802621043777546,0.34335948559660506,CAL_median_mad,0.37802621043777546,"{""avenue_camera_01"": 0.37802621043777546}","{""avenue_camera_01"": 0.0}",,"{""test_01"": 0.3648180901846675, ""test_02"": 0.13977848544933805, ""test_03"": 0.3183743056701314, ""test_04"": 0.24863387978142076, ""test_05"": 0.3127766976111583, ""test_06"": 0.41544248101625153, ""test_07"": 0.31904665519684244, ""test_09"": 0.34866082935630766, ""test_10"": 0.6711269699672912, ""test_11"": 0.28042428861788615, ""test_12"": 0.0904377038804226, ""test_13"": 0.2679887482419128, ""test_14"": 0.04528431433743212, ""test_15"": 0.6680570801317234, ""test_16"": 0.7396152895505895, ""test_17"": 0.34542410714285715, ""test_19"": 0.36858465608465607, ""test_20"": 0.47517188693659285, ""test_21"": 0.10418375717801477}",0.7587433827156396,0.6849601555213062,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed13_cal_median_mad_budget4.npz,prototype,13,,221.80945953513742,257.1107877578001,115.16797868263293,168.29645964601795,176.1106451687883,258.20685676222547,0.0,0.0,0.002963362068965517,0.007543103448275862,B-CAL,False,True,0.37802621043777546
0.01,0.19203769729181447,4,5873,"[""train_01"", ""train_02"", ""train_03"", ""train_04""]",,,,0.01,ped2_to_avenue,total represented test-video duration,0.0,,,0.37803617476941215,0.3434540266117686,CAL_empirical_cdf,0.37803617476941215,"{""avenue_camera_01"": 0.37803617476941215}","{""avenue_camera_01"": 0.0}",,"{""test_01"": 0.36483710846123124, ""test_02"": 0.13978849966953075, ""test_03"": 0.3183674311169774, ""test_04"": 0.24861499332678602, ""test_05"": 0.3127721335268505, ""test_06"": 0.41543565723893594, ""test_07"": 0.31903822150254696, ""test_09"": 0.3490591828286221, ""test_10"": 0.6710526315789473, ""test_11"": 0.2805619071815718, ""test_12"": 0.0904425726666342, ""test_13"": 0.2679184247538678, ""test_14"": 0.04564321827601273, ""test_15"": 0.6681546530064641, ""test_16"": 0.7396370985329824, ""test_17"": 0.3454861111111111, ""test_19"": 0.3689153439153439, ""test_20"": 0.4757175597511732, ""test_21"": 0.10418375717801477}",0.8071134035593327,0.7755777714152203,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed13_cal_empirical_cdf_budget4.npz,prototype,13,,221.80945953513742,257.1107877578001,117.33694024964095,179.02538782706085,199.40941177600632,258.20685676222547,0.0,0.0,0.002963362068965517,0.007543103448275862,B-CAL,False,True,0.37803617476941215
0.99,0.18979733743052868,,,,,,,0.01,ped2_to_avenue,total represented test-video duration,499.216913744142,,,0.372374706011617,0.3418145129190811,B0_pooled_q99,0.372374706011617,"{""avenue_camera_01"": 0.372374706011617}","{""avenue_camera_01"": 1.0}",,"{""test_01"": 0.34994579791179325, ""test_02"": 0.12812193314506598, ""test_03"": 0.32875488093273936, ""test_04"": 0.25878220140515223, ""test_05"": 0.29070022181449734, ""test_06"": 0.415330571068276, ""test_07"": 0.32596228451911075, ""test_09"": 0.37424137096081295, ""test_10"": 0.6746208742194469, ""test_11"": 0.28076304200542007, ""test_12"": 0.08727299284288427, ""test_13"": 0.2630379746835443, ""test_14"": 0.0520566756132576, ""test_15"": 0.6849127942432004, ""test_16"": 0.7459398944445252, ""test_17"": 0.28435019841269843, ""test_19"": 0.3578703703703704, ""test_20"": 0.4810651533340609, ""test_21"": 0.11074651353568499}",15.32666241394782,12.85112210887407,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed29_b0_pooled_q99.npz,prototype,29,,221.03443070810974,267.66857904881346,3016.1208774956,3387.7201013223394,3439.8415940651134,269.79764903712476,1.0,1.0,0.002963362068965517,0.007004310344827586,B-ZS,False,False,0.372374706011617
0.99,0.18979733743052868,,,,,,,0.01,ped2_to_avenue,total represented test-video duration,499.216913744142,,,0.372374706011617,0.3418145129190811,B1_source_mean_std,0.372374706011617,"{""avenue_camera_01"": 0.372374706011617}","{""avenue_camera_01"": 1.0}",,"{""test_01"": 0.34994579791179325, ""test_02"": 0.12812193314506598, ""test_03"": 0.32875488093273936, ""test_04"": 0.25878220140515223, ""test_05"": 0.29070022181449734, ""test_06"": 0.415330571068276, ""test_07"": 0.32596228451911075, ""test_09"": 0.37424137096081295, ""test_10"": 0.6746208742194469, ""test_11"": 0.28076304200542007, ""test_12"": 0.08727299284288427, ""test_13"": 0.2630379746835443, ""test_14"": 0.0520566756132576, ""test_15"": 0.6849127942432004, ""test_16"": 0.7459398944445252, ""test_17"": 0.28435019841269843, ""test_19"": 0.3578703703703704, ""test_20"": 0.4810651533340609, ""test_21"": 0.11074651353568499}",44.861061014991876,27.694544747270115,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed29_b1_source_mean_std.npz,prototype,29,,1.9492796747881516,3.2083569356923296,77.41393192276098,87.4467544259548,88.85398472074564,3.2658397825875207,1.0,1.0,0.002963362068965517,0.007004310344827586,B-ZS,False,False,0.372374706011617
0.99,0.18979733743052868,,,,,,,0.01,ped2_to_avenue,total represented test-video duration,499.216913744142,,,0.372374706011617,0.3418145129190811,B2_source_median_mad,0.372374706011617,"{""avenue_camera_01"": 0.372374706011617}","{""avenue_camera_01"": 1.0}",,"{""test_01"": 0.34994579791179325, ""test_02"": 0.12812193314506598, ""test_03"": 0.32875488093273936, ""test_04"": 0.25878220140515223, ""test_05"": 0.29070022181449734, ""test_06"": 0.415330571068276, ""test_07"": 0.32596228451911075, ""test_09"": 0.37424137096081295, ""test_10"": 0.6746208742194469, ""test_11"": 0.28076304200542007, ""test_12"": 0.08727299284288427, ""test_13"": 0.2630379746835443, ""test_14"": 0.0520566756132576, ""test_15"": 0.6849127942432004, ""test_16"": 0.7459398944445252, ""test_17"": 0.28435019841269843, ""test_19"": 0.3578703703703704, ""test_20"": 0.4810651533340609, ""test_21"": 0.11074651353568499}",40.37241639420514,25.965318793855786,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed29_b2_source_median_mad.npz,prototype,29,,2.5785960514106407,4.07371062825842,92.19049288740592,104.10415350000359,105.7751951366484,4.141969697801135,1.0,1.0,0.002963362068965517,0.007004310344827586,B-ZS,False,False,0.372374706011617
0.99,0.18979733743052868,,,,,,,0.01,ped2_to_avenue,total represented test-video duration,499.216913744142,,,0.372374706011617,0.3418145129190811,B3_video_balanced_q99,0.372374706011617,"{""avenue_camera_01"": 0.372374706011617}","{""avenue_camera_01"": 1.0}","{""train013"": 211.44437853223462, ""train014"": 270.2655942491733, ""train015"": 293.59949759860683, ""train016"": 203.1309079130442}","{""test_01"": 0.34994579791179325, ""test_02"": 0.12812193314506598, ""test_03"": 0.32875488093273936, ""test_04"": 0.25878220140515223, ""test_05"": 0.29070022181449734, ""test_06"": 0.415330571068276, ""test_07"": 0.32596228451911075, ""test_09"": 0.37424137096081295, ""test_10"": 0.6746208742194469, ""test_11"": 0.28076304200542007, ""test_12"": 0.08727299284288427, ""test_13"": 0.2630379746835443, ""test_14"": 0.0520566756132576, ""test_15"": 0.6849127942432004, ""test_16"": 0.7459398944445252, ""test_17"": 0.28435019841269843, ""test_19"": 0.3578703703703704, ""test_20"": 0.4810651533340609, ""test_21"": 0.11074651353568499}",15.32666241394782,12.85112210887407,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed29_b3_video_balanced_q99.npz,prototype,29,,221.03443070810974,267.66857904881346,3016.1208774956,3387.7201013223394,3439.8415940651134,240.85498639070397,1.0,1.0,0.002963362068965517,0.007004310344827586,B-ZS,False,False,0.372374706011617
0.99,0.19411246507536142,,,,8,"{""train013"": 0.0, ""train014"": 0.04, ""train015"": 0.0, ""train016"": 0.0}",0.015000000000000001,0.01,ped2_to_avenue,total represented test-video duration,499.216913744142,,,0.36405582308580897,0.3241679099280182,B4_conditional_location,0.36405582308580897,"{""avenue_camera_01"": 0.36405582308580897}","{""avenue_camera_01"": 1.0}",,"{""test_01"": 0.4080775375135505, ""test_02"": 0.2103887520278796, ""test_03"": 0.3373480723752956, ""test_04"": 0.1920500616957518, ""test_05"": 0.3921598159761207, ""test_06"": 0.3503218093382028, ""test_07"": 0.358280201059272, ""test_09"": 0.38633257047341574, ""test_10"": 0.40794783569092224, ""test_11"": 0.3870680894308943, ""test_12"": 0.19324212473830274, ""test_13"": 0.23983122362869197, ""test_14"": 0.07777292303851195, ""test_15"": 0.4047932674716429, ""test_16"": 0.2787333343026214, ""test_17"": 0.7015749007936508, ""test_19"": 0.3830026455026455, ""test_20"": 0.2902979373567609, ""test_21"": 0.15996718621821165}",8.208116592072622,6.5071821813759785,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed29_b4_conditional_location.npz,prototype,29,0.001,1.668403535797252,2.1204264146071248,13.070416365679947,13.694450744450053,13.798000982050436,2.122089232106976,1.0,1.0,0.0026939655172413795,0.015086206896551725,B-ZS,False,False,0.36405582308580897
0.010065449534963829,0.18979733743052868,1,1364,"[""train_01""]",,,,0.01,ped2_to_avenue,total represented test-video duration,422.86609164209676,,,0.372374706011617,0.3418145129190811,CAL_quantile_q99,0.372374706011617,"{""avenue_camera_01"": 0.372374706011617}","{""avenue_camera_01"": 0.009159482758620689}",,"{""test_01"": 0.34994579791179325, ""test_02"": 0.12812193314506598, ""test_03"": 0.32875488093273936, ""test_04"": 0.25878220140515223, ""test_05"": 0.29070022181449734, ""test_06"": 0.415330571068276, ""test_07"": 0.32596228451911075, ""test_09"": 0.37424137096081295, ""test_10"": 0.6746208742194469, ""test_11"": 0.28076304200542007, ""test_12"": 0.08727299284288427, ""test_13"": 0.2630379746835443, ""test_14"": 0.0520566756132576, ""test_15"": 0.6849127942432004, ""test_16"": 0.7459398944445252, ""test_17"": 0.28435019841269843, ""test_19"": 0.3578703703703704, ""test_20"": 0.4810651533340609, ""test_21"": 0.11074651353568499}",15.32666241394782,12.85112210887407,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed29_cal_quantile_q99_budget1.npz,prototype,29,,221.03443070810974,267.66857904881346,3016.1208774956,3387.7201013223394,3439.8415940651134,3426.1741751702093,0.02006544953496383,0.009159482758620689,0.002963362068965517,0.007004310344827586,B-CAL,False,True,0.372374706011617
0.01,0.18979733743052868,1,1364,"[""train_01""]",,,,0.01,ped2_to_avenue,total represented test-video duration,0.0,,,0.372374706011617,0.3418145129190811,CAL_mean_std,0.372374706011617,"{""avenue_camera_01"": 0.372374706011617}","{""avenue_camera_01"": 0.0}",,"{""test_01"": 0.34994579791179325, ""test_02"": 0.12812193314506598, ""test_03"": 0.32875488093273936, ""test_04"": 0.25878220140515223, ""test_05"": 0.29070022181449734, ""test_06"": 0.415330571068276, ""test_07"": 0.32596228451911075, ""test_09"": 0.37424137096081295, ""test_10"": 0.6746208742194469, ""test_11"": 0.28076304200542007, ""test_12"": 0.08727299284288427, ""test_13"": 0.2630379746835443, ""test_14"": 0.0520566756132576, ""test_15"": 0.6849127942432004, ""test_16"": 0.7459398944445252, ""test_17"": 0.28435019841269843, ""test_19"": 0.3578703703703704, ""test_20"": 0.4810651533340609, ""test_21"": 0.11074651353568499}",0.8779495562375818,0.7627384869674485,0.0,analysis/track_b/scores/ped2_to_avenue/prototype_seed29_cal_mean_std_budget1.npz,prototype,29,,221.03443070810974,267.66857904881346,122.0204656867127,194.05708035341146,204.16112699241887,269.79764903712476,0.0,0.0,0.002963362068965517,0.007004310344827586,B-CAL,False,True,0.372374706011617
